1,6,0.000464681
1,12,0.00695759
1,13,0.000612817
1,14,0.00688063
1,15,0.000468784
1,21,0.000613739
1,23,0.00683979
1,25,0.264939
2,3,0.000227258
2,6,0.000224736
2,10,0.000197978
2,11,0.000232386
2,12,0.0155953
2,13,0.00158631
2,14,0.0155185
2,15,0.000340358
2,16,0.000331827
2,17,0.000283598
2,21,0.00175776
2,23,0.0149427
2,25,0.490093
3,12,0.0241535
3,13,0.00132299
3,14,0.0238343
3,15,0.000260903
3,16,0.000235647
3,17,0.00012652
3,21,0.00105571
3,23,0.0246394
3,25,0.405297
4,1,0.00688063
4,4,0.264939
4,5,0.000613739
4,7,0.000612817
4,18,0.00683979
4,20,0.00695759
4,22,0.000468784
4,24,0.00046468
5,1,0.0155185
5,2,0.000331827
5,3,0.000283598
5,4,0.490093
5,5,0.00175776
5,7,0.00158631
5,9,0.000197978
5,11,0.000232386
5,17,0.000227258
5,18,0.0149427
5,20,0.0155953
5,22,0.000340358
5,24,0.000224736
6,1,0.0238343
6,2,0.000235647
6,3,0.00012652
6,4,0.405297
6,5,0.00105571
6,7,0.00132299
6,18,0.0246394
6,20,0.0241535
6,22,0.000260903
7,6,0.00691914
7,10,0.000613821
7,12,0.000613821
7,14,0.26447
7,23,0.000459836
7,25,0.00691914
8,6,0.0153746
8,10,0.00170377
8,12,0.00170378
8,13,0.000214065
8,14,0.489297
8,15,0.000214066
8,19,0.000311088
8,21,0.000311088
8,23,0.000268156
8,25,0.0153746
9,2,0.000106631
9,6,0.0241772
9,10,0.00112818
9,12,0.00112818
9,14,0.402506
9,16,0.000106631
9,19,0.000188593
9,21,0.000188593
9,23,0.000204973
9,25,0.0241772
10,2,0.000466968
10,5,0.00680028
10,10,0.000474286
10,11,0.00047706
10,13,0.00688218
10,17,0.265422
10,18,0.000613792
10,19,0.00680028
10,20,0.000474286
10,22,0.00688218
10,23,0.000613792
11,2,0.000185999
11,4,0.000208864
11,5,0.0151783
11,6,0.000208864
11,7,0.000247442
11,10,0.000286966
11,11,0.000420381
11,13,0.0151188
11,15,0.000247442
11,17,0.490596
11,18,0.00163182
11,19,0.0151783
11,20,0.000286966
11,22,0.0151188
11,23,0.00163182
11,24,0.000313057
11,25,0.000313057
12,5,0.0241313
12,11,0.000334494
12,13,0.0247043
12,17,0.408579
12,18,0.00127059
12,19,0.0241313
12,22,0.0247043
12,23,0.00127059
12,24,0.000194775
12,25,0.000194775
13,3,0.00683979
13,7,0.000468784
13,8,0.264939
13,9,0.00695759
13,15,0.000612817
13,16,0.00688063
13,21,0.00046468
13,24,0.000613739
14,1,0.000331827
14,3,0.0149427
14,7,0.000340358
14,8,0.490093
14,9,0.0155953
14,11,0.000232386
14,12,0.000197978
14,15,0.00158631
14,16,0.0155185
14,18,0.000227258
14,21,0.000224736
14,23,0.000283598
14,24,0.00175776
15,1,0.000235647
15,3,0.0246394
15,7,0.000260903
15,8,0.405297
15,9,0.0241535
15,15,0.00132299
15,16,0.0238343
15,23,0.00012652
15,24,0.00105571
16,6,0.264939
16,10,0.00695759
16,13,0.000468784
16,14,0.00688063
16,15,0.000612818
16,19,0.000613739
16,23,0.00683979
16,25,0.00046468
17,2,0.000331827
17,3,0.000283598
17,6,0.490093
17,10,0.0155953
17,11,0.000232386
17,12,0.000197978
17,13,0.000340358
17,14,0.0155185
17,15,0.00158631
17,17,0.000227258
17,19,0.00175776
17,23,0.0149427
17,25,0.000224736
18,2,0.000235647
18,3,0.00012652
18,6,0.405297
18,10,0.0241535
18,13,0.000260903
18,14,0.0238343
18,15,0.00132299
18,19,0.00105571
18,23,0.0246394
19,3,0.006879
19,6,0.000599721
19,7,0.000476489
19,8,0.000599721
19,11,0.00688229
19,12,0.00679982
19,13,0.00047649
19,15,0.265424
19,21,0.000473819
19,22,0.000614348
19,23,0.006879
19,25,0.000473819
20,3,0.0150731
20,6,0.00167271
20,7,0.000420982
20,8,0.00167271
20,9,0.000209888
20,10,0.000209888
20,11,0.0151039
20,12,0.0151617
20,13,0.000420982
20,14,0.000182632
20,15,0.490604
20,16,0.000182632
20,17,0.000247371
20,18,0.000247372
20,20,0.000311917
20,21,0.000287131
20,22,0.00162801
20,23,0.0150731
20,25,0.000287131
21,3,0.0247546
21,6,0.00112013
21,7,0.000341051
21,8,0.00112013
21,11,0.0247298
21,12,0.0241525
21,13,0.00034105
21,15,0.408582
21,20,0.000191388
21,22,0.00128222
21,23,0.0247546
22,2,0.26447
22,5,0.00691914
22,10,0.000613821
22,17,0.000459836
22,19,0.00691914
22,20,0.000613821
23,2,0.489297
23,4,0.000311088
23,5,0.0153746
23,6,0.000311088
23,10,0.00170378
23,13,0.000214066
23,17,0.000268156
23,19,0.0153746
23,20,0.00170378
23,22,0.000214065
24,1,0.000106631
24,2,0.402506
24,4,0.000188593
24,5,0.0241772
24,6,0.000188593
24,10,0.00112818
24,14,0.000106631
24,17,0.000204973
24,19,0.0241772
24,20,0.00112818
25,1,0.00688063
25,4,0.00046468
25,7,0.000468784
25,8,0.000613739
25,9,0.00695759
25,18,0.00683979
25,22,0.000612817
25,24,0.264939
26,1,0.0155185
26,3,0.000227257
26,4,0.000224736
26,7,0.000340358
26,8,0.00175776
26,9,0.0155953
26,11,0.000232386
26,16,0.000331827
26,17,0.000283598
26,18,0.0149427
26,20,0.000197978
26,22,0.00158631
26,24,0.490093
27,1,0.0238343
27,7,0.000260903
27,8,0.00105571
27,9,0.0241535
27,16,0.000235647
27,17,0.00012652
27,18,0.0246394
27,22,0.00132299
27,24,0.405297
28,3,0.00683979
28,7,0.000612817
28,8,0.00046468
28,12,0.00695759
28,15,0.000468784
28,16,0.00688063
28,21,0.264939
28,25,0.000613739
29,3,0.0149427
29,7,0.00158631
29,8,0.000224736
29,9,0.000197978
29,11,0.000232386
29,12,0.0155953
29,14,0.000331827
29,15,0.000340358
29,16,0.0155185
29,18,0.000283598
29,21,0.490093
29,23,0.000227258
29,25,0.00175776
30,3,0.0246394
30,7,0.00132299
30,12,0.0241535
30,14,0.000235647
30,15,0.000260903
30,16,0.0238343
30,18,0.00012652
30,21,0.405297
30,25,0.00105571
31,1,0.000466968
31,3,0.000613792
31,4,0.00680028
31,7,0.00688218
31,9,0.000474286
31,11,0.00047706
31,17,0.000613792
31,18,0.265422
31,20,0.000474286
31,22,0.00688218
31,24,0.00680028
32,1,0.000185999
32,3,0.00163182
32,4,0.0151783
32,5,0.000208864
32,7,0.0151188
32,8,0.000208864
32,9,0.000286966
32,11,0.000420381
32,13,0.000247442
32,15,0.000247442
32,17,0.00163182
32,18,0.490596
32,19,0.000313057
32,20,0.000286966
32,21,0.000313057
32,22,0.0151188
32,24,0.0151783
33,3,0.00127059
33,4,0.0241313
33,7,0.0247043
33,11,0.000334494
33,17,0.00127059
33,18,0.408579
33,19,0.000194775
33,21,0.000194775
33,22,0.0247043
33,24,0.0241313
34,1,0.000603435
34,3,0.000468241
34,7,0.00683959
34,8,0.00695447
34,9,0.264939
34,11,0.000613324
34,16,0.000603435
34,18,0.000468241
34,24,0.00695447
35,1,0.00176242
35,3,0.000340632
35,4,0.000195481
35,7,0.0149274
35,8,0.0155509
35,9,0.490111
35,11,0.0015825
35,13,0.00028235
35,15,0.000232243
35,16,0.00176242
35,18,0.000340632
35,21,0.000195481
35,22,0.000232242
35,24,0.0155509
36,1,0.000988914
36,3,0.000266873
36,7,0.0246626
36,8,0.0242016
36,9,0.405275
36,11,0.00133403
36,13,0.000122669
36,16,0.000988914
36,18,0.000266873
36,24,0.0242016
37,2,0.000603434
37,6,0.00695447
37,10,0.264939
37,11,0.000613324
37,13,0.00683959
37,14,0.000603435
37,17,0.000468241
37,19,0.00695447
37,23,0.000468241
38,2,0.00176242
38,5,0.000195481
38,6,0.0155509
38,7,0.00028235
38,10,0.490111
38,11,0.0015825
38,13,0.0149274
38,14,0.00176242
38,15,0.000232242
38,17,0.000340632
38,19,0.0155509
38,22,0.000232242
38,23,0.000340632
38,25,0.000195481
39,2,0.000988914
39,6,0.0242016
39,7,0.000122669
39,10,0.405275
39,11,0.00133403
39,13,0.0246626
39,14,0.000988915
39,17,0.000266873
39,19,0.0242016
39,23,0.000266873
40,2,0.00688063
40,5,0.00046468
40,6,0.000613739
40,10,0.00695759
40,13,0.000468784
40,17,0.00683979
40,19,0.264939
40,22,0.000612817
41,2,0.0155185
41,5,0.000224736
41,6,0.00175776
41,10,0.0155953
41,11,0.000232386
41,13,0.000340358
41,14,0.000331827
41,17,0.0149427
41,18,0.000283598
41,19,0.490093
41,20,0.000197978
41,22,0.00158631
